category,correlation,p-value,epochs,lowest train loss,duration
Birds,0.032794401850640476,0.7630007017768919,500,0.026175600586218505,152.95758628845215
Birds,0.13182508950679522,0.2235593181904961,500,0.02327896850400449,157.34453225135803
Birds,0.11536180036310308,0.2873209313008179,500,0.02232539645752704,169.40785932540894
Birds,0.2172530834412583,0.043248337531673536,500,0.02123987148413183,166.69095730781555
Birds,0.2824612588000258,0.008031874112247116,500,0.021378666930976543,158.78676533699036
Clothing,-0.16064703092235827,0.14936711093871669,500,0.026809990293109487,148.74442529678345
Clothing,0.03840390484802297,0.7335638963709549,500,0.02797865281399158,152.78744912147522
Clothing,0.06608307319293269,0.5577781625022231,500,0.027469298919027857,147.85072469711304
Clothing,0.4554586137175384,1.9341011734279116e-05,500,0.032726785991311104,147.92841458320618
Clothing,0.08168249955737392,0.46849561109862375,500,0.026816777464038943,163.2425365447998
Fruit,0.006089001038794985,0.9694718787997688,500,0.01893174645747363,86.75985860824585
Fruit,0.2757023754269336,0.07718405155656587,500,0.027149021520585848,80.97609543800354
Fruit,0.19570493294079536,0.21420343069491324,500,0.02193925734915228,80.64239501953125
Fruit,0.4097931462695975,0.007036462620363918,500,0.025099176072195577,79.86152839660645
Fruit,0.26760345870390745,0.08665092251954297,500,0.022272039808101562,79.05244588851929
Furniture,9.554792016464942e-05,0.9995457478610102,351,0.05002491143391365,51.51431679725647
Furniture,-0.12003033737051846,0.47287990333073077,500,0.03654937163904657,74.8204026222229
Furniture,0.07311550185467328,0.6626605918322264,500,0.04478586515367392,79.31717228889465
Furniture,-0.02704879870857644,0.8719363793392448,338,0.03831132474028714,54.703938007354736
Furniture,0.055039552081448576,0.7427592395881067,500,0.03888224114521228,78.27682089805603
Professions,-0.11639085462198473,0.31669938584350676,500,0.03249226203114444,156.9508295059204
Professions,0.32267616079567907,0.0044709057422062425,500,0.03177226302276265,169.54964780807495
Professions,0.30773569031999415,0.006845307117935707,500,0.02860245161501072,179.11088299751282
Professions,0.1993148756394433,0.0864602390966326,500,0.02740562857591675,186.69325494766235
Professions,0.16630557534226387,0.15386547941075496,500,0.02460610338409211,188.39904928207397
Sports,0.1379901210617593,0.23454614205871607,500,0.026145611798344983,187.80868482589722
Sports,0.3069976919245893,0.006987074889470325,500,0.02717492798923994,189.65777802467346
Sports,0.1575424687740224,0.1740940134745165,500,0.023169699861786124,190.38309907913208
Sports,-0.01666315584986261,0.8871643592243423,500,0.023457123531961516,192.56171298027039
Sports,0.2303195587485442,0.04681855860903121,500,0.023921272585428026,193.13365530967712
Vegetables,0.43000932549204574,0.007048422375693839,210,0.030802084725484097,42.57323861122131
Vegetables,0.30017824062521226,0.06708647173132806,500,0.01967137323786981,97.01740741729736
Vegetables,0.25961558911227095,0.11547769701024675,500,0.022537778404602055,98.59024238586426
Vegetables,0.34632898401479734,0.03317072909957725,500,0.014560563251934193,98.90428709983826
Vegetables,0.13086523277264236,0.4335472482624406,500,0.014999836239019558,99.08968544006348
Vehicles,0.42511919385440544,0.0028946433206016014,500,0.031249018348183857,108.83523797988892
Vehicles,0.07316912569022598,0.6289192950046036,500,0.025879345394596263,107.41443538665771
Vehicles,0.2897195378232789,0.05081857783706018,500,0.024446864638017096,111.81238150596619
Vehicles,0.41149369308664846,0.004495327366690935,500,0.025546781536777908,114.84350442886353
Vehicles,0.4700410642884994,0.0009806452898060084,500,0.024510054508583207,114.9506356716156
