category,correlation,p-value,epochs,lowest train loss,duration
Birds,0.3895308572558479,0.00019210162314218425,500,0.0005954719181245336,163.4067132472992
Birds,0.34300010265989467,0.001144837556803977,101,0.014523357175763028,35.16875982284546
Birds,0.11293688824124826,0.2976409746590727,115,0.012250552552449051,39.78885078430176
Birds,0.17313168976980156,0.10879266053960139,121,0.011345979368413948,46.06002736091614
Birds,0.29547505274931485,0.005461536204975766,224,0.006075527420866859,83.16872429847717
Clothing,0.44815631691876007,2.4201701356682584e-05,244,0.004828842985009511,81.0644941329956
Clothing,0.3881947082001989,0.00034232375135497017,170,0.006748800669366954,58.0460147857666
Clothing,0.4536743755861291,2.1042144950370818e-05,500,0.0005290126238970207,167.34304785728455
Clothing,0.6412656847020346,1.1231532549825244e-10,500,0.0009658069918332894,162.5956346988678
Clothing,0.33263883126562005,0.0024123739512243087,125,0.014003450532784602,43.416871547698975
Fruit,0.4190986077067363,0.005735176770378703,143,0.012106149174027928,24.905107975006104
Fruit,0.6533458060409297,2.724555790478565e-06,107,0.013277925617778746,20.659849643707275
Fruit,0.3676744944816964,0.016599007671540312,346,0.0012404693322848697,58.439318895339966
Fruit,0.647938798468458,3.5037421681371237e-06,128,0.01334824612107433,23.16105365753174
Fruit,0.41363660532858765,0.0064709813953082295,235,0.003653754606457396,40.44117569923401
Furniture,0.24240437963756192,0.14255694924893633,395,0.0004438042762181355,59.46468496322632
Furniture,0.3296283212237506,0.043283604882474666,211,0.007567208185054946,33.15899133682251
Furniture,0.2621784597267081,0.11180194718593865,261,0.0029542233060797624,39.724509477615356
Furniture,0.2345727123127155,0.15631733406951515,189,0.006271933100639519,30.891664743423462
Furniture,0.4338590849747234,0.006501344220871559,192,0.006144599586455968,30.083194255828857
Professions,0.23168531034592652,0.04403035030664639,337,0.0029895280158586442,103.73358511924744
Professions,0.566860131115378,9.384165016082427e-08,93,0.01760282756247728,30.978396892547607
Professions,0.3586493633806121,0.0014658293109527554,220,0.006243687964144559,70.39489006996155
Professions,0.3740477054528085,0.0009470018324546041,213,0.009883230501612125,67.72278833389282
Professions,0.3511385266485845,0.0020092018815308526,123,0.014306278294970847,40.30850958824158
Sports,0.3761595209179528,0.0008115292678812816,338,0.002798388376457564,105.66533350944519
Sports,0.25652277946558855,0.025297924316263928,109,0.017948804581332103,36.13618803024292
Sports,0.454910862298329,3.651515820785677e-05,438,0.0009223769655570725,135.13897824287415
Sports,0.40623910903505933,0.00029882470558783983,206,0.00652377310331496,64.45695805549622
Sports,0.4654080930440178,2.584300763565927e-05,500,0.0005909005765680419,148.77207279205322
Vegetables,0.5550507838954791,0.0002982867874659393,390,0.0002612332884580918,58.81568956375122
Vegetables,0.47291234579357466,0.002714210935922053,178,0.005471449488339886,28.21169114112854
Vegetables,0.29614631106636524,0.07102404613921025,289,0.0015432457900293258,45.56181454658508
Vegetables,0.4333353046785319,0.006573557888429061,205,0.0056322006211435805,32.30792737007141
Vegetables,0.5103751634911873,0.0010614129990271404,306,0.0007405741961199766,47.445210218429565
Vehicles,0.6401411314711416,1.2647228643527643e-06,229,0.003344096325800461,43.098069190979004
Vehicles,0.37730146940482984,0.009741465622618222,109,0.015595817255288504,21.53634023666382
Vehicles,0.3577928024105154,0.01463427104336218,248,0.002318685453069908,47.604833126068115
Vehicles,0.6415420276736367,1.5527012947651111e-06,273,0.0021236537805314213,51.21587014198303
Vehicles,0.6926900254145667,9.613507857484664e-08,283,0.0013543082548313284,53.67024636268616
