category,correlation,p-value,epochs,lowest train loss,duration
Birds,0.25190464056396566,0.01858671230414281,500,0.0006287615345728898,234.25805807113647
Birds,0.26921429606670993,0.011686166743888015,500,0.0004956584587060364,189.7390329837799
Birds,0.2373296890486076,0.02687199411801839,253,0.004071567345986538,106.35587525367737
Birds,0.08993771167165868,0.40742675829695096,188,0.007294341831678002,81.66579270362854
Birds,0.4036272519713043,0.00010591760595166928,171,0.007637271815057446,71.20713353157043
Clothing,0.5586306425462283,4.9287169033575176e-08,500,0.0003916334167914487,182.2636685371399
Clothing,0.5045198678805063,1.5671654111287736e-06,500,0.0007834010110371335,185.21985697746277
Clothing,0.48839953874955194,3.7363689400058457e-06,500,0.00044071249376501624,154.3624551296234
Clothing,0.656714060299407,2.794195338430769e-11,500,0.0006786857761836136,153.2681872844696
Clothing,0.3373479021726598,0.0020716870952476782,193,0.004773204089558083,62.139599323272705
Fruit,0.3313067717016308,0.03209244855251352,0,0.0569411012120665,1.5867938995361328
Fruit,0.44947921767952304,0.0028246009767109058,93,0.01778224981243299,16.351316690444946
Fruit,0.3010456509049869,0.05270531752127736,500,0.00036555575560381383,79.15621876716614
Fruit,0.5724594414396624,7.45432426976279e-05,284,0.004595060485807305,46.69140672683716
Fruit,0.4188253044154222,0.005770190016082852,280,0.0026569966829248872,46.08929252624512
Furniture,0.10795425398493047,0.5188403158331831,145,0.010155960725126678,22.194887399673462
Furniture,0.2588841698913443,0.11654322441560946,346,0.0019098469494621274,51.161670446395874
Furniture,0.20054736460097258,0.22732769291567492,45,0.03580476260445346,8.090171813964844
Furniture,0.24464773076872384,0.13878464207246868,174,0.00813368656764619,28.05483889579773
Furniture,0.42586521490830376,0.007681102614340687,74,0.020249299038733914,12.389275312423706
Professions,0.3311411349228678,0.00347910112492073,500,0.0010654438994989594,144.25258088111877
Professions,0.44685985686247354,5.198138655440236e-05,118,0.014405664950314303,36.44170951843262
Professions,0.37981555531782857,0.0007142739675911379,265,0.004908693635059057,78.35035014152527
Professions,0.34344613028055115,0.0025553579750981336,234,0.007458871203816858,69.90254855155945
Professions,0.31145920446460085,0.006527715861657666,167,0.009720567957952902,50.63246536254883
Sports,0.3337913318024212,0.003211735027452613,134,0.011618170773851445,41.08814764022827
Sports,0.33731843213248414,0.002884393385294009,80,0.018422568625912086,25.76871085166931
Sports,0.5160368605352657,1.8320619973736623e-06,77,0.01858086760344225,24.853565216064453
Sports,0.3974907004610499,0.0004136205824843332,84,0.01707148177403233,27.1434383392334
Sports,0.40093326643536437,0.0003643389716794793,263,0.004427259958035749,78.09940767288208
Vegetables,0.4212429208218402,0.008443677763144525,184,0.007320633906510621,27.978595495224
Vegetables,0.4437999449648103,0.005254622407572339,300,0.0010813542921330043,46.05457258224487
Vegetables,0.24731775109017337,0.13439143562085074,201,0.005702024582899449,31.348803997039795
Vegetables,0.22581182669879524,0.1728256447050256,237,0.003039057147584351,37.3908908367157
Vegetables,0.5439913778640245,0.0004152404807278771,266,0.0009531981215338036,40.040653467178345
Vehicles,0.5836393801433519,1.662319971537525e-05,128,0.009648367771052583,24.146896839141846
Vehicles,0.3745875140911446,0.01032376316317044,208,0.005053843276664031,38.75860810279846
Vehicles,0.2711205804472785,0.06837505543335166,217,0.005408014954341878,40.3788788318634
Vehicles,0.4687740996365386,0.0010164507526898585,413,0.0013099935170923554,77.16827750205994
Vehicles,0.7882866798485618,7.862451299713423e-11,327,0.0010981962470626642,61.32355237007141
